respondentid,choice1.,choice2.,choice3.,choice4.,choice5.,choice6.,choice7.,choice8,countyresident,countyland,scenicconcern,scenicmoderate,scenicmajor,nutrientconcern,nutrientmoderate,nutrientmajor,habitatconcern,habitatmoderate,habitatmajor,sedimentconcern,sedimentmoderate,sedimentmajor,recreationconcern,recreationmoderate,recreationmajor,valknowconservation,valundueblame,valwaterimportant,vallandregulate,valwaterproblem,valpaymentimportant,valtogether,valstaff,valsteward,valinfluence,pollutionobs,familiar25,otherswetland,otherscovercrop,othersnm,pastcrp,pastfcp,pastmci,pastoneseason,pastlongterm,pastgcdt,pastgcsv,nowcrp,noweqip,nowfcsv,nowcsp,practicegd,practicemintill,practicerb,practicerp,obssediment,obsnutrients,obsodor,obstrash,obslackfish,obsunsafeswim,obscolor,obsunsafedrink,opwetlandfamiliar,opwetlandcostr,opwetlandcontrol,opwetlandequipment,opwetlandcostm,opwetlandhabitat,opwetlandsoil,opcovercropfamiliar,opcovercroprp,opcovercroptimep,opcovercroptimeh,opcovercroprs,opcovercropis,opcovercropln,opnmfamiliar,opnmrs,opnmrl,opnmis,opnmrf,opnmcost,opwetlandopen,opwetlandrestored,opcovercropopen,opcovercropplant,opnmopen,acfish,acswim,acexplore,ackayak,achunt,achike,acbike,acpicnic,achorseride,acgooffroading,sptlandowners,sptfarmmanager,sptrenters,sptgovstaff,sptmrbboard,infonrcs,infofsa,infoces,infomedial,infospecialists,infosfdealer,infomdealer,infoneighborfriends,infoscdc,infovai,infoprivateconsultants,infonpo,infomedian,preferfielddemo,preferinternet,prefercountymeeting,prefertelevision,prefermagazines,preferradio,preferprinted,prefervisual,preferonfarmconsul,prefertradeshows,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,work2017,COM,GCON,SMET,ETHIC,NCOM,ADV,AgResp,WATER,AgVal,LoSte,LoResp,NM_DIS,WLD_DIS,CC_DIS,OPEN,FAMIL,WLD_ADV,CC_ADV,NM_ADV
6949489833,V,V,C,C,V,C,V,C,Waseca,Waseca,3,5,4,4,3,3,3,5,5,5,5,5,4,4,5,5,5,5,1,5,2,4,4,5,3,1,4,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,4,3,5,2,5,4,4,4,2,2,2,4,4,3,3,4,3,2,2,4,3,2,1,1,3,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,Male,Over 70,Some college but no 4-year degree,"$25,000 - $99,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others,1.467362248,-0.102414886,1.361242157,1.206209699,0.188987892,0.005749475,-0.177762321,-0.002560776,0.173458659,0.837763478,0.072579698,0.761493805,0.578497079,-0.538733532,0.254058315,0.26442837,0.167098795,0.034134095,-0.292113592
6949488002,V,C,V,C,V,V,C,V,Brown,Brown,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,4,5,4,1,2,4,1,2,5,3,2,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,4,4,4,4,3,4,2,3,3,3,4,4,3,2,3,3,3,3,4,1,2,1,3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-1.1752052,-0.157186229,-1.190247717,-0.865693202,-0.022882099,-0.006675563,-0.249493918,-0.3399084,-1.880576016,0.130128575,-0.112077549,0.375472597,0.601799677,0.004362109,-0.553038786,0.071457584,0.078319113,0.084219919,-0.077643064
6949485959,V,C,V,C,V,V,V,V,Blue Earth,Blue Earth,3,2,2,3,3,3,4,4,3,3,3,4,3,3,2,4,4,4,4,4,4,4,4,4,4,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,3,3,4,3,3,4,2,3,3,3,4,4,3,2,2,2,3,3,3,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Male,50-70,Some college but no 4-year degree,"$100,000 - $249,999",75%-100%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Other (please specify),Retired,0.355257599,-0.276741876,0.234269416,-0.275090709,-0.241772623,-0.012244663,-0.098791334,0.089572534,0.072538364,-0.095810468,0.072722254,-0.475655412,-0.202663024,-0.004148993,-0.061418442,-0.182604979,-0.012517981,0.049710805,-0.020194046
6949478309,V,V,V,V,V,V,V,V,Lyon,Lyon,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,4,5,5,4,5,5,3,3,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,4,5,3,3,4,1,2,2,4,4,5,4,2,3,3,3,3,3,3,2,1,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Male,Over 70,High school diploma,,50%-75%,"500 to 1,000 acres","Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired,1.121115945,-0.138045019,0.821179808,0.415806637,-0.189494363,-0.020911602,-0.167206519,0.054707016,-0.53572375,0.031678042,0.072532572,0.297640965,0.288736264,0.393338739,0.327405718,-0.051123532,-0.865111131,-0.003668002,-0.144845926
6949476839,,,,,,,,,Blue Earth,Faribault,4,4,3,2,4,4,3,3,3,3,3,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1%-25%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Part-time farm work on land owned by me or rented from others,0.226652035,-0.304684657,0.232809781,0.566746898,-0.086613655,-0.001554197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6949474644,,,,,,,,,Sibley,Sibley,4,5,4,2,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,5,3,4,4,5,3,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,3,3,3,4,4,2,3,3,3,5,5,3,1,3,3,3,3,3,1,1,2,3,3,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Over 70,High school diploma,"$25,000 - $99,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Part-time farm work on land owned by me or rented from others,0.904566228,-0.279735079,0.833609062,1.235071736,0.03736459,-0.002590266,-0.093095948,0.105682368,0.091406992,-0.079528774,0.072715072,0.384469648,-0.378556204,-0.078667816,0.021931451,-0.222818036,0.57268895,0.582754363,0.20842447
6949471920,V,V,V,V,V,V,V,C,Sibley,Sibley,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,4,5,4,3,4,2,5,4,5,4,1,3,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,2,3,4,3,3,3,4,3,3,3,4,4,3,3,4,3,3,3,4,3,3,2,3,3,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,Male,Over 70,High school diploma,"$500,000 to $999,999",75%-100%,"1,000 acres or more","Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others,0.247423567,-0.116644085,0.589954698,0.216308783,0.228425191,0.008757277,-0.164287155,0.029833033,0.468933477,0.42179653,0.072577755,0.201488556,-0.161473899,0.35136773,0.355462812,0.181050328,0.054732173,-0.290669061,-0.197296512
6949467324,C,C,C,V,C,V,C,C,Faribault,Faribault,3,4,3,3,3,3,3,3,3,3,3,2,4,3,3,4,5,4,1,2,4,3,3,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,5,3,3,3,2,3,2,4,3,3,4,4,4,2,2,2,2,4,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Over 70,Some college but no 4-year degree,None,75%-100%,"500 to 1,000 acres","Yes, and someone else is in charge of a day to day farm operation.",Other (please specify),Retired,0.283450512,-0.307112509,-0.002936629,0.37885999,-0.294751124,-0.020843394,-0.210017943,-0.313030937,-0.780989328,0.406476343,0.072563019,-0.416533448,0.529981273,0.050919197,0.367558331,-0.085830525,-1.08312726,-0.311158854,-0.406442415
6949465030,V,V,C,V,C,V,V,C,Blue Earth,Blue Earth,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,4,4,4,2,2,2,2,2,4,2,3,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),,0.256088288,-0.307139319,-0.049602698,0.159168838,-0.298386495,-0.020422804,-0.231069823,-0.290043544,-1.485786018,-0.162446533,-0.112088725,0.313252049,0.384425705,0.185285212,0.155352473,-0.053236178,-0.245876075,-0.485878909,-0.360570773
6949463084,C,C,C,C,C,C,C,C,Blue Earth,Blue Earth,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,5,4,4,3,4,4,4,4,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,3,3,4,4,NA,4,2,3,3,4,4,3,3,3,3,4,4,2,2,3,1,3,3,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,Male,50-70,High school diploma,"$1 -$24,999",1%-25%,1 to 100 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired,0.704323785,-0.192868987,0.685251724,0.128376605,0.04750032,-0.004164681,-0.084514914,0.151585473,0.201834259,-0.009428451,0.072718171,NA,NA,NA,NA,NA,NA,NA,NA
6949461204,V,V,V,V,V,V,V,V,Le Sueur,Le Sueur,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,2,4,4,4,3,1,4,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,5,4,3,3,3,4,5,5,2,5,3,5,5,4,3,3,3,3,3,3,2,2,3,3,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.156738919,-0.188255653,0.0924838,-0.039518301,-0.011664341,-0.000441347,-0.139348037,-0.018144756,0.008299308,-0.026391211,-0.111875648,0.317889004,-0.14222334,0.152910549,-0.058507285,0.287635579,0.916345125,0.591255611,0.261228592
6949458706,C,C,C,C,C,C,C,C,Brown,Brown,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,2,2,3,4,3,4,2,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,4,2,3,3,4,4,4,3,1,3,3,3,3,3,3,3,2,3,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$25,000 - $99,999",1%-25%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Part-time farm work on land owned by me or rented from others,0.276136292,-0.273321833,0.133413615,0.19100469,-0.116421743,-0.016542191,0.23069986,-0.164530193,-0.315600183,-0.076460847,0.072808766,0.338641382,-0.342240501,0.265883236,0.439244289,-0.310615095,0.051219081,-0.007752384,-0.097609314
6949455558,,,,,,,,,Faribault,Faribault,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,3,1,3,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,3,2,4,2,4,4,4,4,3,2,2,3,3,3,3,3,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,Over 70,High school diploma,,75%-100%,,,Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.358315636,-0.307909776,0.949352834,0.920258837,-0.185103569,-0.025579367,-0.19405718,-0.049256216,-0.014454684,-0.029339745,-0.112065916,0.293171955,0.012719028,0.547911703,0.394542114,0.004805517,-0.288429211,-0.429232816,-0.33186177
6949418183,C,V,C,V,C,C,C,V,Freeborn,Freeborn,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,4,2,3,3,4,4,NA,2,3,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,4,3,2,4,4,3,3,3,2,4,4,2,2,2,3,3,4,3,3,3,1,3,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$100,000 - $249,999",1%-25%,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others,0.246220969,-0.282121327,0.459998093,0.405931227,-0.216372743,-0.019631924,NA,NA,NA,NA,NA,-0.01485838,-0.838386737,-0.41897279,0.420696302,-0.158804704,0.438204829,0.124133309,0.019843287
6949416279,,,,,,,,,Blue Earth,Blue Earth,3,4,3,3,3,3,3,3,4,4,3,4,4,3,3,4,5,4,3,3,3,3,3,3,3,2,NA,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,4,4,2,2,2,4,4,4,3,3,4,3,3,4,2,2,4,2,2,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Part-time farm work on land owned by me or rented from others,0.502731033,-0.281764158,0.469901927,0.466314867,-0.178866974,-0.018960544,NA,NA,NA,NA,NA,-0.666477951,-0.535135711,0.069714592,0.45224437,0.142151409,-0.341058516,-0.377976389,-0.061802055
6949408889,C,C,C,V,C,V,C,C,Lincoln,Lincoln,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,4,5,5,1,1,1,4,4,5,1,2,2,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,3,5,5,3,2,4,4,3,4,4,4,4,4,4,1,1,4,2,2,2,3,2,3,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,Female,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-1.069509425,-0.272058301,-1.305024365,-1.059098161,0.001566068,0.006882421,-0.15317613,-0.319297699,-0.035876313,0.582595691,0.072756523,-1.418190542,0.233539568,0.356614682,0.02405588,-0.044062333,-0.346681374,-0.009684307,0.186745267
6949405911,V,C,V,V,V,V,V,V,Kandiyohi,Kandiyohi,2,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,3,3,3,3,3,4,2,3,3,4,4,4,3,2,3,3,3,4,3,1,2,1,3,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,Male,Over 70,"B.A., B.S., or equivalent","$100,000 - $249,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.227031384,-0.096955293,0.275496346,0.465453003,0.160967982,0.006406304,0.069466507,0.096126102,0.048635043,-0.425725309,-0.111862387,0.310020926,-0.326340875,0.265850926,-0.526563059,-0.080067777,0.164578352,0.087975429,-0.044192231
6949403352,C,C,C,C,C,C,C,C,Carver,Carver,3,3,3,2,2,2,3,3,3,2,2,2,3,3,1,5,5,4,1,1,1,3,3,5,4,2,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,5,5,5,5,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,3,2,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.127223665,-0.297380269,-0.724458848,0.038525915,0.141746549,0.012578193,-0.163991395,-0.339945965,-0.772333624,0.599391477,0.072762131,0.224719254,1.470508791,0.086757359,0.153474213,0.112623702,-1.006493906,-0.52197155,-0.391090149
6949399112,V,V,V,V,V,C,V,V,Swift,Swift,3,3,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,2,2,2,4,4,4,3,NA,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,3,3,3,4,3,3,3,3,4,NA,3,2,3,3,4,3,3,1,2,3,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,Male,Over 70,High school diploma,"$250,000 - $499,999",75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,NA,NA,NA,NA,NA,NA,-0.125954553,-0.164810416,-0.062634453,0.042514068,0.072727099,NA,NA,NA,NA,NA,NA,NA,NA
6949394536,V,C,V,C,V,V,C,V,Freeborn,Freeborn,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3,3,3,3,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Over 70,Graduate degree,"$1 -$24,999",1%-25%,1 to 100 acres,"Yes, and someone else is in charge of a day to day farm operation.",Continuous Corn (any tillage system),Retired,-0.045333177,-0.307012464,0.067444883,0.103023804,-0.293178671,-0.021975833,-0.182814108,-0.045872697,-0.468440984,-0.738871743,-0.112310479,0.358876305,-0.343278092,-0.027092335,0.4982586,-0.293661847,-0.477972718,-0.485366095,-0.358834393
6949392066,,,,,,,,,Le Sueur,Blue Earth,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,3,3,4,3,3,2,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,3,3,3,3,3,4,3,2,3,3,4,4,4,3,3,3,3,3,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Male,Over 70,High school diploma,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Conservation Reserve Program (CRP),Full-time farm work on land owned by me or rented from others,1.106975312,-0.285152543,0.852488086,1.063214568,-0.268390068,-0.022054094,-0.187893845,-0.201482011,-0.753391084,-0.026549561,0.07253358,0.198442211,-0.353120265,-0.158329325,0.024502725,-0.098950869,0.056598915,0.112090174,-0.012407889
6949389471,C,C,C,C,C,C,C,C,Waseca,Waseca,3,4,3,3,3,2,3,3,3,3,3,3,2,3,2,4,4,4,3,4,4,4,3,4,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,2,3,3,3,4,4,4,3,2,4,5,5,1,2,5,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$250,000 - $499,999",50%-75%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.025061183,-0.280694618,-0.016034006,0.317721174,-0.252688948,-0.022031212,0.055366486,-0.000661752,-0.23360934,-0.069451027,0.072760421,2.06018204,0.813701631,0.598737729,-0.066608313,0.260939232,-0.881164119,-0.63694751,-0.990033465
6949385903,V,V,V,V,C,V,V,V,Freeborn,Freeborn,3,4,3,4,4,4,3,3,3,3,3,3,3,4,4,4,4,5,3,4,3,5,4,4,3,NA,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3,3,2,2,4,4,3,2,3,3,3,3,3,1,3,3,4,3,3,3,2,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,50-70,High school diploma,"$25,000 - $99,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time off-farm work,NA,NA,NA,NA,NA,NA,-0.097333303,0.083671065,0.548452469,0.11608286,0.072724179,0.341469151,-0.93681411,-0.134309228,0.443736618,-0.11507123,0.470034845,-0.369560061,-0.090173654
6948985749,V,V,V,V,V,V,V,,Lac Qui Parle,Lac Qui Parle,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,3,4,4,2,3,3,4,4,4,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,3,3,3,3,4,3,3,2,3,3,3,3,3,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,50-70,High school diploma,"$500,000 to $999,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.986192649,-0.303855826,-1.006787174,-1.492198868,-0.333563606,-0.018875939,-0.140248199,-0.074104624,-0.055622362,-0.319546632,-0.11191427,0.330621714,-0.394728217,-0.04558835,-0.026739628,-0.22328783,0.244703506,-0.197328786,-0.204861618
6948796897,,,,,,,,,Douglas,Pope,1,1,1,3,3,3,3,3,3,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Retired,-0.062908285,-0.305825699,0.011288027,-1.234903864,-0.145279778,-0.000711647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6948796210,V,C,V,C,V,V,C,C,Traverse,Traverse,2,3,3,5,4,5,4,4,5,5,4,5,3,3,4,4,3,5,5,5,5,5,5,4,4,1,4,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,3,4,4,3,4,4,5,3,3,4,3,4,4,3,3,3,3,3,4,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Male,Over 70,Some college but no 4-year degree,"$250,000 - $499,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others,1.060792,0.00849518,1.540547691,0.250988731,-0.059008997,-0.007566053,0.046257116,0.327029117,0.961737274,0.024233325,-0.112197861,0.377821618,0.41336639,0.134227341,-0.635111619,0.250315567,0.81036229,0.1746533,0.018653631
6948795512,V,V,V,V,V,V,V,V,Stevens,Stevens,4,4,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,2,2,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,3,4,2,2,4,4,5,4,2,2,3,4,4,2,3,2,2,5,4,3,1,3,1,3,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,1.831140533,0.039124924,1.443404038,1.233379255,0.095256124,0.023947795,0.265854414,0.238068775,0.987788707,0.669899723,0.072865878,-0.557104155,-0.161949595,-0.305126145,-0.489766035,0.093204913,0.852260638,0.264912828,0.464318309
